,Seed,Region,Team,Opponent,Team Score,Opponent Score,Result,Year,Round,team_game_result,fg_pct,fg3_pct,ft_pct,efg_pct,fga,fg3a,fta,orb,drb,tov,opp_name_abbr,pt_diff
61,9,south,Oklahoma,Mississippi,95,72,1,2019,1,2,0.9731428571428573,1.0156686582278482,0.9761217002237139,0.914319266055046,1.0081710982658962,0.7845747572815536,0.9936298421807751,0.8637343873517788,0.8987475484606615,0.8670693877551023,"['Iowa State', 'West Virginia', 'Kansas', 'Kansas State', 'West Virginia']",-1.3340800000000004
62,12,south,Oregon,Wisconsin,72,54,1,2019,1,5,0.9802215384615385,0.9463751646284103,1.007258536585366,0.9332800000000002,0.840774928774929,1.105117948717949,0.9285969486823858,1.0982603174603174,1.09288,1.1553433962264155,"['Washington', 'Washington State', 'Utah', 'Arizona State', 'Washington']",2.5664000000000007
63,13,south,UC Irvine,Kansas State,70,64,1,2019,1,5,1.1417953488372095,1.2108442797591479,1.1574827133479213,1.0571549215406564,1.195988857938719,0.6980050000000001,0.9502860398860403,1.4259338753387536,1.0232538775510207,0.5772348235294118,"['Cal Poly', 'Cal State Northridge', 'UC Riverside', 'Long Beach State', 'Cal State Fullerton']",5.221120000000002
64,6,south,Villanova,Saint Mary's,61,57,1,2019,1,4,1.0394796992481203,0.9509563150074297,1.0471269406392698,0.885313598519889,1.0759227272727276,1.0745922302158275,1.029325274725275,0.8503950920245399,1.1829191797346204,1.0713600000000005,"['Butler', 'Seton Hall', 'Providence', 'Xavier', 'Seton Hall']",2.1280000000000006
65,3,south,Purdue,Old Dominion,61,48,1,2019,1,3,1.012265671641791,0.9562405594405596,1.0680159645232818,0.7702010235414535,0.899225668449198,1.0004967238689546,0.982769401947149,1.0651379679144388,0.9804800000000004,1.0415616,"['Illinois', 'Ohio State', 'Minnesota', 'Northwestern', 'Minnesota']",2.3430400000000002
66,10,south,Iowa,Cincinnati,79,72,1,2019,1,1,0.8494633776091082,1.033096709870389,0.8488140350877194,1.0893503836317135,0.7738857142857145,1.0230388692579506,0.9033179972936403,1.2357935483870972,0.9502583732057419,1.0013719806763286,"['Rutgers', 'Wisconsin', 'Nebraska', 'Illinois', 'Michigan']",-1.7756800000000006
67,2,south,Tennessee,Colgate,77,70,1,2019,1,3,0.9314108303249098,0.975831465710444,0.914293548387097,1.0393165266106443,1.0375367847411447,0.8514774193548387,1.0129591511936344,1.1796598240469212,0.9405595767195769,1.164898522167488,"['Mississippi State', 'Auburn', 'Mississippi State', 'Kentucky', 'Auburn']",0.8179200000000005
68,16,south,Gardner-Webb,Virginia,56,71,0,2019,1,5,1.0133247311827958,0.9767176350662591,1.0342669404517457,0.9328400556328235,0.9166158567774936,0.9833630229419703,0.9979634317862167,1.0009082969432317,1.1054084507042257,0.7527506172839508,"['Presbyterian', 'Longwood', 'High Point', 'Campbell', 'Radford']",1.7980800000000006
69,8,south,Mississippi,Oklahoma,72,95,0,2019,1,1,0.9315947269303204,0.9972440713536203,0.9239547826086957,1.0244589473684211,0.9528178770949723,0.7981853989813243,1.056286079182631,0.7647033962264153,0.9387539918809203,0.7804256157635471,"['Tennessee', 'Arkansas', 'Kentucky', 'Missouri', 'Alabama']",-0.32672000000000007
70,5,south,Wisconsin,Oregon,54,72,0,2019,1,4,0.8793925636007829,1.0134901799485863,0.9043135857461027,0.8551,0.8375487465181062,1.0512210922787197,1.0377086419753085,1.0544063745019923,1.0123269729093052,0.8754726688102896,"['Penn State', 'Iowa', 'Ohio State', 'Nebraska', 'Michigan State']",0.5388800000000001
71,4,south,Kansas State,UC Irvine,64,70,0,2019,1,4,0.9846166328600406,0.9814883919062836,0.9913771561771563,1.0239423023578367,0.9058491017964072,1.190450174216028,1.0036917541229389,0.7827771428571428,0.9572839634941329,0.7928323450134771,"['Baylor', 'TCU', 'Oklahoma', 'TCU', 'Iowa State']",1.2492800000000004
72,11,south,Saint Mary's,Villanova,57,61,0,2019,1,4,0.957793308550186,0.9273700787401576,0.9818135593220343,0.734156417910448,0.9884529100529105,0.8510904504504507,1.0316097035040432,0.8613971830985915,1.1435445544554457,1.0620800000000001,"['San Diego', 'Portland', 'Gonzaga', 'San Diego', 'Gonzaga']",2.37216
73,14,south,Old Dominion,Purdue,48,61,0,2019,1,3,0.8933808917197456,0.9318775913129321,0.8967330049261084,0.9350370370370372,0.8775564469914042,1.003692307692308,1.0315197586726998,1.013766937669377,0.9147089467723674,1.0779640102827766,"['Southern Mississippi', 'UAB', 'Louisiana Tech', 'UAB', 'Western Kentucky']",-0.5305600000000001
74,7,south,Cincinnati,Iowa,72,79,0,2019,1,3,0.9413355102040818,1.0157145688800795,0.9408740740740743,0.931696879643388,1.0346527536231886,0.7619102902374671,0.8363454545454547,1.075170603674541,0.8751358344113843,0.8798588235294121,"['UCF', 'Houston', 'SMU', 'Wichita State', 'Houston']",0.20736000000000004
75,15,south,Colgate,Tennessee,70,77,0,2019,1,5,1.1218318425760287,0.93900350877193,1.0992935281837162,1.0101300613496935,1.1776447837150128,1.1642628774422736,1.1291665768194075,0.9115774647887326,0.9543661971830988,1.0743656884875847,"['Holy Cross', 'Lafayette', 'Boston University', 'Navy', 'Bucknell']",2.9484800000000004
76,1,south,Virginia,Oklahoma,63,51,1,2019,2,4,1.116782608695652,0.8796186770428018,1.084189029535865,0.9748939729397296,1.207607088607595,1.151844816053512,0.9889569892473121,0.5093509933774836,0.8358042918454937,0.9563024390243905,"['Pittsburgh', 'Syracuse', 'Louisville', 'NC State', 'Florida State']",2.8665600000000007
77,12,south,Oregon,UC Irvine,73,54,1,2019,2,5,0.9802215384615385,0.9463751646284103,1.007258536585366,0.9332800000000002,0.840774928774929,1.105117948717949,0.9285969486823858,1.0982603174603174,1.09288,1.1553433962264155,"['Washington', 'Washington State', 'Utah', 'Arizona State', 'Washington']",2.5664000000000007
78,3,south,Purdue,Villanova,87,61,1,2019,2,3,1.012265671641791,0.9562405594405596,1.0680159645232818,0.7702010235414535,0.899225668449198,1.0004967238689546,0.982769401947149,1.0651379679144388,0.9804800000000004,1.0415616,"['Illinois', 'Ohio State', 'Minnesota', 'Northwestern', 'Minnesota']",2.3430400000000002
79,2,south,Tennessee,Iowa,83,77,1,2019,2,3,0.9314108303249098,0.975831465710444,0.914293548387097,1.0393165266106443,1.0375367847411447,0.8514774193548387,1.0129591511936344,1.1796598240469212,0.9405595767195769,1.164898522167488,"['Mississippi State', 'Auburn', 'Mississippi State', 'Kentucky', 'Auburn']",0.8179200000000005
80,9,south,Oklahoma,Virginia,51,63,0,2019,2,2,0.9731428571428573,1.0156686582278482,0.9761217002237139,0.914319266055046,1.0081710982658962,0.7845747572815536,0.9936298421807751,0.8637343873517788,0.8987475484606615,0.8670693877551023,"['Iowa State', 'West Virginia', 'Kansas', 'Kansas State', 'West Virginia']",-1.3340800000000004
81,13,south,UC Irvine,Oregon,54,73,0,2019,2,5,1.1417953488372095,1.2108442797591479,1.1574827133479213,1.0571549215406564,1.195988857938719,0.6980050000000001,0.9502860398860403,1.4259338753387536,1.0232538775510207,0.5772348235294118,"['Cal Poly', 'Cal State Northridge', 'UC Riverside', 'Long Beach State', 'Cal State Fullerton']",5.221120000000002
82,6,south,Villanova,Purdue,61,87,0,2019,2,4,1.0394796992481203,0.9509563150074297,1.0471269406392698,0.885313598519889,1.0759227272727276,1.0745922302158275,1.029325274725275,0.8503950920245399,1.1829191797346204,1.0713600000000005,"['Butler', 'Seton Hall', 'Providence', 'Xavier', 'Seton Hall']",2.1280000000000006
83,10,south,Iowa,Tennessee,77,83,0,2019,2,1,0.8494633776091082,1.033096709870389,0.8488140350877194,1.0893503836317135,0.7738857142857145,1.0230388692579506,0.9033179972936403,1.2357935483870972,0.9502583732057419,1.0013719806763286,"['Rutgers', 'Wisconsin', 'Nebraska', 'Illinois', 'Michigan']",-1.7756800000000006
84,1,south,Virginia,Oregon,53,49,1,2019,3,4,1.116782608695652,0.8796186770428018,1.084189029535865,0.9748939729397296,1.207607088607595,1.151844816053512,0.9889569892473121,0.5093509933774836,0.8358042918454937,0.9563024390243905,"['Pittsburgh', 'Syracuse', 'Louisville', 'NC State', 'Florida State']",2.8665600000000007
85,3,south,Purdue,Tennessee,99,94,1,2019,3,3,1.012265671641791,0.9562405594405596,1.0680159645232818,0.7702010235414535,0.899225668449198,1.0004967238689546,0.982769401947149,1.0651379679144388,0.9804800000000004,1.0415616,"['Illinois', 'Ohio State', 'Minnesota', 'Northwestern', 'Minnesota']",2.3430400000000002
86,12,south,Oregon,Virginia,49,53,0,2019,3,5,0.9802215384615385,0.9463751646284103,1.007258536585366,0.9332800000000002,0.840774928774929,1.105117948717949,0.9285969486823858,1.0982603174603174,1.09288,1.1553433962264155,"['Washington', 'Washington State', 'Utah', 'Arizona State', 'Washington']",2.5664000000000007
87,2,south,Tennessee,Purdue,94,99,0,2019,3,3,0.9314108303249098,0.975831465710444,0.914293548387097,1.0393165266106443,1.0375367847411447,0.8514774193548387,1.0129591511936344,1.1796598240469212,0.9405595767195769,1.164898522167488,"['Mississippi State', 'Auburn', 'Mississippi State', 'Kentucky', 'Auburn']",0.8179200000000005
88,1,south,Virginia,Purdue,80,75,1,2019,4,4,1.116782608695652,0.8796186770428018,1.084189029535865,0.9748939729397296,1.207607088607595,1.151844816053512,0.9889569892473121,0.5093509933774836,0.8358042918454937,0.9563024390243905,"['Pittsburgh', 'Syracuse', 'Louisville', 'NC State', 'Florida State']",2.8665600000000007
89,3,south,Purdue,Virginia,75,80,0,2019,4,3,1.012265671641791,0.9562405594405596,1.0680159645232818,0.7702010235414535,0.899225668449198,1.0004967238689546,0.982769401947149,1.0651379679144388,0.9804800000000004,1.0415616,"['Illinois', 'Ohio State', 'Minnesota', 'Northwestern', 'Minnesota']",2.3430400000000002
90,1,west,Gonzaga,Fairleigh Dickinson,87,49,1,2019,1,4,0.9768786440677969,0.9744864671728453,0.9938707224334603,0.8663432911392405,0.9346027548209369,0.9522892541087232,1.025576872536137,0.7260760124610594,1.0087284169124882,0.8639834625322999,"['Brigham Young', 'Pacific', ""St. Mary's (CA)"", 'Pepperdine', ""St. Mary's (CA)""]",3.8652800000000007
91,9,west,Baylor,Syracuse,78,69,1,2019,1,1,0.9485656250000001,1.0359243133265517,0.9247674208144797,1.0373937733499377,1.1249736070381235,1.09947968503937,1.0881134416543576,1.119145038167939,1.0240289780077623,0.9602461538461542,"['Texas', 'Kansas State', 'Oklahoma State', 'Kansas', 'Iowa State']",-1.05376
92,12,west,Murray State,Marquette,83,64,1,2019,1,5,1.0354441651705566,1.067312406576981,1.0537105691056912,0.9171742818057457,1.0307535410764876,0.8521747399702825,1.095829740791269,0.9839108359133129,1.0340571428571435,0.8156783505154641,"['Southeast Missouri State', 'Morehead State', 'Austin Peay', 'Jacksonville State', 'Belmont']",4.16384
93,4,west,Florida State,Vermont,76,69,1,2019,1,4,0.950650297029703,0.9671333026255184,0.9103529411764707,1.238935286935287,1.0020819277108435,0.8641069408740362,1.0983010752688174,0.9095129973474804,0.969586010928962,0.7438769230769232,"['Virginia Tech', 'Wake Forest', 'Virginia Tech', 'Virginia', 'Duke']",0.8723200000000004
94,6,west,Buffalo,Arizona State,91,74,1,2019,1,5,1.002721495327103,0.9722703071672356,0.9636432900432901,1.1189166340508812,1.029858753709199,1.0214049543676662,1.0751673944687046,0.9447543424317619,1.0773954261954264,1.0104338028169018,"['Ohio', 'Bowling Green', 'Akron', 'Central Michigan', 'Bowling Green']",2.0806400000000003
95,3,west,Texas Tech,Northern Kentucky,72,57,1,2019,1,4,0.9444396261682243,1.1090669194312799,0.9672460554371004,1.001157312252965,0.8274279452054795,1.1856876080691645,1.1412043715846998,1.0331792387543255,1.099686956521739,0.7805709006928407,"['Oklahoma State', 'TCU', 'Texas', 'Iowa State', 'West Virginia']",1.1452800000000003
96,10,west,Florida,Nevada,70,61,1,2019,1,2,1.0935389558232935,0.9448686848635239,1.113182117647059,0.9239119266055048,1.008708982035928,1.2383522388059702,0.9603217753120666,1.0133664596273295,1.0480646675358543,1.0218883248730966,"['Louisiana State', 'Kentucky', 'Arkansas', 'Louisiana State', 'Auburn']",0.11936000000000005
97,2,west,Michigan,Montana,74,55,1,2019,1,3,0.9896372093023256,1.0165670789724075,0.9908428571428574,1.033918474374255,0.9601684210526314,0.7104000000000001,1.1985917261055636,0.8584000000000003,0.8922952681388012,0.5636138801261831,"['Maryland', 'Michigan State', 'Iowa', 'Minnesota', 'Michigan State']",1.5292800000000004
98,16,west,Fairleigh Dickinson,Gonzaga,49,87,0,2019,1,5,1.1082205882352942,0.9082166064981951,1.0717136842105266,1.0297500000000002,1.2020520000000001,0.9093219373219374,1.1495547586206898,1.0412307692307696,0.9692251308900525,1.061181619256018,"['Central Connecticut State', 'Wagner', 'Robert Morris', 'Saint Francis (PA)', 'Prairie View A&M']",2.391680000000001
99,8,west,Syracuse,Baylor,69,78,0,2019,1,2,1.0796612903225808,0.9664771893025695,1.1098150943396228,0.8786524271844662,0.9503951951951952,0.8941466476462198,1.009076788321168,1.0402210526315792,0.8667440860215055,1.2074640198511168,"['Wake Forest', 'Virginia', 'Clemson', 'Pittsburgh', 'Duke']",1.1763200000000005
100,5,west,Marquette,Murray State,64,83,0,2019,1,1,0.94680523364486,0.9443055358049772,0.932511013215859,1.0481596107055964,0.9300948453608249,1.1097757225433527,1.003927080581242,1.0016229390681004,0.9550875675675677,1.1475866962305987,"['Creighton', 'Seton Hall', 'Georgetown', ""St. John's (NY)"", 'Seton Hall']",0.21695999999999982
