,Seed,Region,Team,Opponent,Team Score,Opponent Score,Result,Year,Round,team_game_result,fg_pct,fg3_pct,ft_pct,efg_pct,fga,fg3a,fta,orb,drb,tov,opp_name_abbr,pt_diff
10,12,east,Indiana,Saint Mary's,53,82,0,2022,1,3,0.9522814229249014,1.0556056338028172,0.9784634361233482,0.9413247172859452,0.8055831831831834,0.732876876876877,1.2008868571428575,1.040790874524715,0.9587553551296506,0.7601197007481297,"['Purdue', 'Michigan', 'Illinois', 'Iowa', 'Wyoming']",0.21376
11,13,east,Akron,UCLA,53,57,0,2022,1,5,1.019560225140713,0.9972829349638689,0.9848382608695654,1.0253818181818184,1.2141468926553673,1.0253740370898716,1.1074925979680699,0.868894117647059,0.8959921182266011,0.7761556756756757,"['Ball State', 'Central Michigan', 'Buffalo', 'Toledo', 'Kent State']",2.6841600000000003
12,11,east,Virginia Tech,Texas,73,81,0,2022,1,4,0.9595179673321236,1.0059210499747606,0.9446454352441617,1.1139302211302213,0.9615142857142859,1.1196964948453612,1.0886029294274304,0.9987622641509435,0.9990840294840297,0.9606095238095239,"['Clemson', 'Clemson', 'Notre Dame', 'North Carolina', 'Duke']",0.8879999999999999
13,14,east,Yale,Purdue,56,78,0,2022,1,4,1.0359536926147708,0.9059164444444446,1.0463348416289595,0.7666918083462134,1.1823658536585369,0.9368984402079723,0.9763178231292517,0.8397793103448278,1.0839522236340535,1.087867700258398,"['Dartmouth', 'Cornell', 'Brown', 'Pennsylvania', 'Princeton']",0.78912
14,10,east,San Francisco,Murray State,87,92,0,2022,1,3,1.0943165735567972,0.9894000000000002,1.0722205689277902,0.9902663811563172,1.2336091428571432,1.2446501672240802,1.0428380403458217,0.8595886435331233,0.9624712138728327,0.9505404878048782,"['Pacific', 'Gonzaga', 'San Diego', 'Brigham Young', 'Gonzaga']",2.76928
15,2,east,Kentucky,Saint Peter's,79,85,0,2022,1,3,0.9324444444444446,0.9925130801687765,0.9533747412008282,0.8996080536912754,0.8202328530259368,0.8749484949832778,0.984857300275482,0.9301416020671835,0.8939481481481483,0.9032696569920846,"['Arkansas', 'Ole Miss', 'Florida', 'Vanderbilt', 'Tennessee']",0.17824000000000004
16,8,east,North Carolina,Baylor,93,86,1,2022,2,4,0.9716691262135922,0.9925977584059779,1.0090201342281881,0.990642529989095,0.7328670391061455,0.9896810958904111,1.128739267015707,1.0459274611398965,1.0367694822888285,0.9863454545454549,"['NC State', 'Syracuse', 'Duke', 'Virginia', 'Virginia Tech']",1.4563200000000005
17,4,east,UCLA,Saint Mary's,72,56,1,2022,2,4,0.9925481188118814,0.9434748603351958,1.021752888888889,0.7516184798807751,0.956804532577904,1.2462658227848105,1.0673597840755737,1.0676666666666668,0.9325246690734056,0.9751788079470199,"['Washington', 'Southern California', 'Washington State', 'Southern California', 'Arizona']",1.3004800000000003
18,3,east,Purdue,Texas,81,71,1,2022,2,3,0.8816311504424781,0.9974945558739257,0.8885942857142859,0.9336273170731709,0.8943583333333335,0.9212260000000002,0.8750334739803097,1.1390276243093922,1.0053516666666669,0.9897849056603775,"['Wisconsin', 'Indiana', 'Penn State', 'Michigan State', 'Iowa']",-0.20000000000000004
19,15,east,Saint Peter's,Murray State,70,60,1,2022,2,5,1.066816666666667,0.920862198391421,1.0755035128805623,0.9834289752650178,0.926162285714286,1.1295861271676302,0.9958847360912985,0.7967894389438945,0.9829722627737227,0.9601790209790213,"['Manhattan', 'Fairfield', 'Fairfield', 'Quinnipiac', 'Monmouth']",3.1123200000000004
20,1,east,Baylor,North Carolina,86,93,0,2022,2,4,0.8741212121212122,1.0202285165626503,0.8765541125541126,1.0437446808510642,0.8152816326530611,0.8927364238410597,1.1541738880918226,0.8393761273209551,1.00311906614786,0.7449441975308644,"['Oklahoma State', 'Kansas', 'Texas', 'Iowa State', 'Oklahoma']",0.5718400000000001
21,5,east,Saint Mary's,UCLA,56,72,0,2022,2,4,1.0163818181818185,0.9865574934725849,1.0307793103448277,0.8832183908045977,1.0132532577903686,0.9211259259259261,1.0023873350923485,0.6841077551020409,0.9722066749072932,0.9552946478873239,"['Brigham Young', 'San Diego', 'Gonzaga', 'Santa Clara', 'Gonzaga']",0.5283200000000003
22,6,east,Texas,Purdue,71,81,0,2022,2,2,0.9529516966067866,1.001179215270414,0.9851319727891159,0.9105010279001472,0.7078593939393939,1.2805200663349923,0.9579731903485256,1.165037419354839,0.9080272851296046,0.9379466666666667,"['TCU', 'West Virginia', 'Baylor', 'Kansas', 'TCU']",0.15456000000000003
23,7,east,Murray State,Saint Peter's,60,70,0,2022,2,5,0.9016915129151293,0.9763159533073932,0.869731092436975,1.0701708387096778,1.0441800569800572,0.905499401197605,1.0999306358381509,0.9636782608695653,1.059570799536501,0.9633395095367847,"['UT Martin', 'Belmont', 'Southeast Missouri State', 'Southeast Missouri State', 'Morehead State']",1.4988800000000002
24,8,east,North Carolina,UCLA,73,66,1,2022,3,4,0.9716691262135922,0.9925977584059779,1.0090201342281881,0.990642529989095,0.7328670391061455,0.9896810958904111,1.128739267015707,1.0459274611398965,1.0367694822888285,0.9863454545454549,"['NC State', 'Syracuse', 'Duke', 'Virginia', 'Virginia Tech']",1.4563200000000005
25,15,east,Saint Peter's,Purdue,67,64,1,2022,3,5,1.066816666666667,0.920862198391421,1.0755035128805623,0.9834289752650178,0.926162285714286,1.1295861271676302,0.9958847360912985,0.7967894389438945,0.9829722627737227,0.9601790209790213,"['Manhattan', 'Fairfield', 'Fairfield', 'Quinnipiac', 'Monmouth']",3.1123200000000004
26,4,east,UCLA,North Carolina,66,73,0,2022,3,4,0.9925481188118814,0.9434748603351958,1.021752888888889,0.7516184798807751,0.956804532577904,1.2462658227848105,1.0673597840755737,1.0676666666666668,0.9325246690734056,0.9751788079470199,"['Washington', 'Southern California', 'Washington State', 'Southern California', 'Arizona']",1.3004800000000003
27,3,east,Purdue,Saint Peter's,64,67,0,2022,3,3,0.8816311504424781,0.9974945558739257,0.8885942857142859,0.9336273170731709,0.8943583333333335,0.9212260000000002,0.8750334739803097,1.1390276243093922,1.0053516666666669,0.9897849056603775,"['Wisconsin', 'Indiana', 'Penn State', 'Michigan State', 'Iowa']",-0.20000000000000004
28,8,east,North Carolina,Saint Peter's,69,49,1,2022,4,4,0.9716691262135922,0.9925977584059779,1.0090201342281881,0.990642529989095,0.7328670391061455,0.9896810958904111,1.128739267015707,1.0459274611398965,1.0367694822888285,0.9863454545454549,"['NC State', 'Syracuse', 'Duke', 'Virginia', 'Virginia Tech']",1.4563200000000005
29,15,east,Saint Peter's,North Carolina,49,69,0,2022,4,5,1.066816666666667,0.920862198391421,1.0755035128805623,0.9834289752650178,0.926162285714286,1.1295861271676302,0.9958847360912985,0.7967894389438945,0.9829722627737227,0.9601790209790213,"['Manhattan', 'Fairfield', 'Fairfield', 'Quinnipiac', 'Monmouth']",3.1123200000000004
30,1,midwest,Kansas,Texas Southern,83,56,1,2022,1,5,0.9205769516728626,0.9415996656916006,0.9280368200836822,0.9637931904161414,0.8500963988919669,1.2115348837209303,1.1162622036262204,0.7755102040816326,0.9531450827653359,0.9276573875802998,"['TCU', 'Texas', 'West Virginia', 'TCU', 'Texas Tech']",1.8614400000000004
31,9,midwest,Creighton,San Diego State,72,69,1,2022,1,3,0.9910166007905138,0.9803076923076924,1.0124000000000002,0.8728807339449542,0.9947792207792208,0.8057719626168225,0.9480585365853659,0.9820346020761248,1.037408805031447,0.7879402985074628,"['Connecticut', 'Seton Hall', 'Marquette', 'Providence', 'Villanova']",0.9670400000000001
32,12,midwest,Richmond,Iowa,67,63,1,2022,1,4,0.9521346379647752,0.9427992424242425,0.9674244343891403,0.8945180476730991,0.9120924012158055,1.0890992366412215,0.9963075208913651,0.9279662447257385,0.9889842645381984,0.9509970845481049,"['St. Bonaventure', 'Rhode Island', 'VCU', 'Dayton', 'Davidson']",0.018559999999999945
33,4,midwest,Providence,South Dakota State,66,57,1,2022,1,3,1.0098912000000002,1.113060355029586,0.9774344827586209,1.2585246458923516,1.0473348837209306,1.1261441860465118,0.9442417582417583,1.1685425605536335,0.9893897810218979,1.0879220630372497,"['Xavier', 'Creighton', 'Villanova', 'Butler', 'Creighton']",0.0003200000000001424
34,11,midwest,Iowa State,LSU,59,54,1,2022,1,2,1.0583625254582487,0.9104479431183344,1.034279350348028,1.0150188679245284,1.131154285714286,1.2572157598499063,0.9303707174231333,0.684985507246377,0.8628510067114095,0.9145446623093684,"['West Virginia', 'Kansas State', 'Oklahoma State', 'Baylor', 'Texas Tech']",-1.63296
35,3,midwest,Wisconsin,Colgate,67,60,1,2022,1,3,1.0499119496855347,0.9260644225789749,1.0541611374407585,0.9045793103448277,1.065788235294118,1.0800383386581471,0.949092866756393,1.0748714828897339,1.005632876712329,1.10524255319149,"['Minnesota', 'Rutgers', 'Purdue', 'Nebraska', 'Michigan State']",-0.01088
36,10,midwest,Miami FL,USC,68,66,1,2022,1,3,1.0581433395872422,1.0029078651685397,1.0753014799154337,0.8895599472990778,1.033859587020649,0.7530701298701301,0.8467493261455526,1.1631214285714289,0.7932800000000002,0.9696611764705881,"['Virginia Tech', 'Boston College', 'Syracuse', 'Boston College', 'Duke']",0.12416000000000005
37,2,midwest,Auburn,Jacksonville State,80,61,1,2022,1,3,0.963597595190381,0.9812343490304711,0.941329655172414,1.0612417633410673,1.0617459119496857,0.9825403508771932,0.9761510259917922,0.8865523809523812,0.995791383219955,0.986774683544304,"['Ole Miss', 'Tennessee', 'Mississippi State', 'South Carolina', 'Texas A&M']",1.4473600000000004
38,16,midwest,Texas Southern,Kansas,56,83,0,2022,1,5,1.026028215767635,0.9906122977346281,1.0132914549653582,0.9504614310645725,1.195475159235669,1.4197110754414126,1.060616200294551,0.783022754491018,1.0400157635467981,0.8879575221238939,"['Prairie View A&M', 'Jackson State', 'Grambling State', 'Alcorn State', 'Texas A&Mâ\x80\x93Corpus Christi']",1.8102400000000003
39,8,midwest,San Diego State,Creighton,69,72,0,2022,1,4,0.9208377823408626,1.0035607041453722,0.9238333333333335,1.0009505535055352,0.9387028248587573,1.1920817518248177,0.926235838150289,1.2241454545454544,1.0097021276595748,1.1103270886075953,"['Fresno State', 'Nevada', 'Fresno State', 'Colorado State', 'Boise State']",0.4016
40,5,midwest,Iowa,Richmond,63,67,0,2022,1,4,1.019016885553471,0.9504992248062017,1.0033353579175708,0.9910736842105267,1.0774479338842977,1.0441549497847922,0.8388186915887852,0.9055326315789475,0.9420126315789477,1.1129924050632911,"['Illinois', 'Northwestern', 'Rutgers', 'Indiana', 'Purdue']",1.2854400000000001
41,13,midwest,South Dakota State,Providence,57,66,0,2022,1,5,0.9476906666666667,1.1146950217496374,0.986699424184261,0.7834652114597545,0.9383550561797755,1.1846028985507246,0.9805952506596306,1.106,0.9389153269024656,0.5377473684210528,"['Oral Roberts', 'Kansas City', 'Omaha', 'South Dakota', 'North Dakota State']",1.7337600000000002
42,6,midwest,LSU,Iowa State,54,59,0,2022,1,3,1.049080730223124,0.9064043890274316,1.0612200913242011,0.938068292682927,0.935387341772152,1.1887497757847536,1.14551901504788,0.6236245810055867,0.9070994974874372,0.9237884297520662,"['Missouri', 'Arkansas', 'Alabama', 'Missouri', 'Arkansas']",1.47072
43,14,midwest,Colgate,Wisconsin,60,67,0,2022,1,5,1.1125323792486583,0.9079213372664702,1.1465350210970464,0.7104428904428906,1.1656039603960398,1.5410526315789477,0.8547764705882355,0.9189850746268658,1.0615894039735103,1.0335490716180376,"['Holy Cross', 'Navy', 'Bucknell', 'Lehigh', 'Navy']",2.6726400000000003
44,7,midwest,USC,Miami FL,66,68,0,2022,1,2,0.9858812500000004,0.9581410589410592,0.9705635164835166,0.9222658385093169,1.147845378151261,0.878485298869144,0.9585662650602411,0.9975479289940831,0.9344314754098362,1.0587701492537314,"['Oregon', 'Arizona', 'UCLA', 'Washington', 'UCLA']",-0.7788800000000002
45,15,midwest,Jacksonville State,Auburn,61,80,0,2022,1,4,1.09256102003643,0.9532151447661473,1.0937832976445399,1.0726699609882964,0.9056248704663213,0.6455451263537907,1.1152793002915453,0.7491070110701107,0.8673292533659731,0.7334758269720104,"['Bellarmine', 'Eastern Kentucky', 'North Alabama', 'Kennesaw State', 'Jacksonville']",2.16224
46,1,midwest,Kansas,Creighton,79,72,1,2022,2,5,0.9205769516728626,0.9415996656916006,0.9280368200836822,0.9637931904161414,0.8500963988919669,1.2115348837209303,1.1162622036262204,0.7755102040816326,0.9531450827653359,0.9276573875802998,"['TCU', 'Texas', 'West Virginia', 'TCU', 'Texas Tech']",1.8614400000000004
47,4,midwest,Providence,Richmond,79,51,1,2022,2,3,1.0098912000000002,1.113060355029586,0.9774344827586209,1.2585246458923516,1.0473348837209306,1.1261441860465118,0.9442417582417583,1.1685425605536335,0.9893897810218979,1.0879220630372497,"['Xavier', 'Creighton', 'Villanova', 'Butler', 'Creighton']",0.0003200000000001424
48,11,midwest,Iowa State,Wisconsin,54,49,1,2022,2,2,1.0583625254582487,0.9104479431183344,1.034279350348028,1.0150188679245284,1.131154285714286,1.2572157598499063,0.9303707174231333,0.684985507246377,0.8628510067114095,0.9145446623093684,"['West Virginia', 'Kansas State', 'Oklahoma State', 'Baylor', 'Texas Tech']",-1.63296
49,10,midwest,Miami FL,Auburn,79,61,1,2022,2,3,1.0581433395872422,1.0029078651685397,1.0753014799154337,0.8895599472990778,1.033859587020649,0.7530701298701301,0.8467493261455526,1.1631214285714289,0.7932800000000002,0.9696611764705881,"['Virginia Tech', 'Boston College', 'Syracuse', 'Boston College', 'Duke']",0.12416000000000005
50,9,midwest,Creighton,Kansas,72,79,0,2022,2,3,0.9910166007905138,0.9803076923076924,1.0124000000000002,0.8728807339449542,0.9947792207792208,0.8057719626168225,0.9480585365853659,0.9820346020761248,1.037408805031447,0.7879402985074628,"['Connecticut', 'Seton Hall', 'Marquette', 'Providence', 'Villanova']",0.9670400000000001
51,12,midwest,Richmond,Providence,51,79,0,2022,2,4,0.9521346379647752,0.9427992424242425,0.9674244343891403,0.8945180476730991,0.9120924012158055,1.0890992366412215,0.9963075208913651,0.9279662447257385,0.9889842645381984,0.9509970845481049,"['St. Bonaventure', 'Rhode Island', 'VCU', 'Dayton', 'Davidson']",0.018559999999999945
52,3,midwest,Wisconsin,Iowa State,49,54,0,2022,2,3,1.0499119496855347,0.9260644225789749,1.0541611374407585,0.9045793103448277,1.065788235294118,1.0800383386581471,0.949092866756393,1.0748714828897339,1.005632876712329,1.10524255319149,"['Minnesota', 'Rutgers', 'Purdue', 'Nebraska', 'Michigan State']",-0.01088
53,2,midwest,Auburn,Miami FL,61,79,0,2022,2,3,0.963597595190381,0.9812343490304711,0.941329655172414,1.0612417633410673,1.0617459119496857,0.9825403508771932,0.9761510259917922,0.8865523809523812,0.995791383219955,0.986774683544304,"['Ole Miss', 'Tennessee', 'Mississippi State', 'South Carolina', 'Texas A&M']",1.4473600000000004
54,1,midwest,Kansas,Providence,66,61,1,2022,3,5,0.9205769516728626,0.9415996656916006,0.9280368200836822,0.9637931904161414,0.8500963988919669,1.2115348837209303,1.1162622036262204,0.7755102040816326,0.9531450827653359,0.9276573875802998,"['TCU', 'Texas', 'West Virginia', 'TCU', 'Texas Tech']",1.8614400000000004
55,10,midwest,Miami FL,Iowa State,70,56,1,2022,3,3,1.0581433395872422,1.0029078651685397,1.0753014799154337,0.8895599472990778,1.033859587020649,0.7530701298701301,0.8467493261455526,1.1631214285714289,0.7932800000000002,0.9696611764705881,"['Virginia Tech', 'Boston College', 'Syracuse', 'Boston College', 'Duke']",0.12416000000000005
56,4,midwest,Providence,Kansas,61,66,0,2022,3,3,1.0098912000000002,1.113060355029586,0.9774344827586209,1.2585246458923516,1.0473348837209306,1.1261441860465118,0.9442417582417583,1.1685425605536335,0.9893897810218979,1.0879220630372497,"['Xavier', 'Creighton', 'Villanova', 'Butler', 'Creighton']",0.0003200000000001424
57,11,midwest,Iowa State,Miami FL,56,70,0,2022,3,2,1.0583625254582487,0.9104479431183344,1.034279350348028,1.0150188679245284,1.131154285714286,1.2572157598499063,0.9303707174231333,0.684985507246377,0.8628510067114095,0.9145446623093684,"['West Virginia', 'Kansas State', 'Oklahoma State', 'Baylor', 'Texas Tech']",-1.63296
58,1,midwest,Kansas,Miami FL,76,50,1,2022,4,5,0.9205769516728626,0.9415996656916006,0.9280368200836822,0.9637931904161414,0.8500963988919669,1.2115348837209303,1.1162622036262204,0.7755102040816326,0.9531450827653359,0.9276573875802998,"['TCU', 'Texas', 'West Virginia', 'TCU', 'Texas Tech']",1.8614400000000004
59,10,midwest,Miami FL,Kansas,50,76,0,2022,4,3,1.0581433395872422,1.0029078651685397,1.0753014799154337,0.8895599472990778,1.033859587020649,0.7530701298701301,0.8467493261455526,1.1631214285714289,0.7932800000000002,0.9696611764705881,"['Virginia Tech', 'Boston College', 'Syracuse', 'Boston College', 'Duke']",0.12416000000000005
60,1,south,Arizona,Wright State,87,70,1,2022,1,5,1.0408028776978417,0.869866901718819,1.0580130081300814,0.7474453987730063,1.0755818181818184,1.2255071878940733,1.1030538565629229,0.6215242966751918,0.8870350910834134,0.8464752556237221,"['Stanford', 'California', 'Stanford', 'Colorado', 'UCLA']",2.298880000000001
61,9,south,TCU,Seton Hall,69,42,1,2022,1,2,0.9721429158110886,1.0062475802343354,0.9905567198177678,0.8150379421221866,0.957562913907285,1.0697491085899515,1.0689614243323444,1.1117737789203086,0.9974642599277982,0.8060227074235811,"['Kansas', 'Kansas', 'West Virginia', 'Texas', 'Kansas']",0.22368000000000016
62,5,south,Houston,UAB,82,68,1,2022,1,4,1.0712708097928438,0.9875507719453023,1.0703105376344089,1.02221293984109,1.040762130177515,0.9445747336377475,0.9049907046476763,1.0659041036717063,0.8656730434782609,1.034209523809524,"['Temple', 'Memphis', 'Cincinnati', 'Tulane', 'Memphis']",4.519040000000001
63,4,south,Illinois,Chattanooga,54,53,1,2022,1,3,0.9929173333333335,1.019465142857143,0.9766750000000001,0.9439688185140073,1.194838997214485,1.027457142857143,0.9833246458923514,0.8286666666666669,0.8189349225268179,0.7615118110236222,"['Ohio State', 'Michigan', 'Penn State', 'Iowa', 'Indiana']",0.030079999999999975
64,11,south,Michigan,Colorado State,75,63,1,2022,1,2,1.0087155470249523,1.0274567194685746,1.0145678800856535,0.9293044585987262,1.0742182890855458,1.151671652173913,1.1258616621983917,0.7965051194539251,0.8136977025392986,0.9212210526315793,"['Illinois', 'Michigan State', 'Iowa', 'Ohio State', 'Indiana']",-0.5968000000000001
65,3,south,Tennessee,Longwood,88,56,1,2022,1,5,1.0262343195266272,0.9476677740863789,1.0181493087557605,0.9292830188679247,1.1196133333333336,0.9923934426229507,1.0316419580419582,0.8855195530726258,1.0770263788968828,1.0161951219512197,"['Georgia', 'Arkansas', 'Mississippi State', 'Kentucky', 'Texas A&M']",1.81216
66,7,south,Ohio State,Loyola Chicago,54,41,1,2022,1,1,0.9141922651933702,1.0074041379310346,0.8981265392781319,1.097972093023256,0.9531134246575343,0.8422003442340794,1.1104507265521797,1.067008,0.86026529562982,0.945728735632184,"['Maryland', 'Nebraska', 'Michigan State', 'Michigan', 'Penn State']",-1.4230399999999999
67,2,south,Villanova,Delaware,80,60,1,2022,1,5,0.926073786407767,1.0119366150961089,0.9173962962962965,1.0934153846153847,0.9087910863509749,1.0474834645669295,0.9613783132530124,1.0221999999999998,0.893662385321101,0.8184747875354109,"['Providence', 'Butler', ""St. John's (NY)"", 'Connecticut', 'Creighton']",0.9145600000000002
68,16,south,Wright State,Arizona,70,87,0,2022,1,5,1.0541674418604652,0.9284097196261685,1.0452650759219089,0.8305097142857146,1.2840984984984987,1.2001129411764708,1.0000604166666667,1.0702222222222224,0.9707841916167667,1.1074969837587008,"['Robert Morris', 'Oakland', 'Cleveland State', 'Northern Kentucky', 'Bryant']",1.9209600000000002
69,8,south,Seton Hall,TCU,42,69,0,2022,1,4,1.0604174636174637,0.9612301298701299,1.0625561904761907,0.9011052023121389,1.1092828402366866,0.7114240000000001,0.9584956175298806,0.7742290801186946,0.9498460772104609,0.8323459459459461,"['Xavier', 'Georgetown', 'Creighton', 'Georgetown', 'Connecticut']",1.2691200000000005
70,12,south,UAB,Houston,68,82,0,2022,1,5,1.065766037735849,0.9876202531645573,1.0256068376068377,1.0314223433242509,1.339995744680851,1.2053799682034978,0.8383004059539919,0.9620275482093665,1.1747699421965319,1.128306905370844,"['Southern Mississippi', 'Louisiana Tech', 'Florida Atlantic', 'Middle Tennessee', 'Louisiana Tech']",2.177600000000001
71,13,south,Chattanooga,Illinois,53,54,0,2022,1,5,1.0313280602636536,0.9918989800874213,1.0204793103448275,1.0780700000000003,1.0123686956521742,1.052021937842779,0.9797705093833782,1.2362131661442006,1.007529976019185,1.1600662983425414,"['East Tennessee State', 'Samford', 'The Citadel', 'Wofford', 'Furman']",1.6617600000000003
72,6,south,Colorado State,Michigan,63,75,0,2022,1,4,0.917903448275862,0.9189632748538012,0.9138066666666669,1.0094151111111114,0.874209523809524,0.8217751479289941,0.9694716688227684,0.9622930481283424,0.9992782608695655,0.9834828282828285,"['Wyoming', 'Utah State', 'Boise State', 'Utah State', 'San Diego State']",0.6576000000000002
73,14,south,Longwood,Tennessee,56,88,0,2022,1,5,1.1434472168905951,0.8589291925465841,1.0954336283185842,0.8588157303370787,1.3949121693121693,0.9990836581709147,0.9901509641873278,0.8195891891891893,0.9695304347826088,1.0388224000000001,"['Radford', 'Campbell', 'North Carolina A&T', 'USC Upstate', 'Winthrop']",1.9984000000000002
74,10,south,Loyola Chicago,Ohio State,41,54,0,2022,1,4,1.0500243727598566,0.9744615041782732,1.0682857142857145,0.9129686934023288,1.0164812664907654,1.0413437722419931,1.0989483146067418,1.2099610619469028,1.1538699751861043,1.0152251308900524,"['Evansville', 'Northern Iowa', 'Bradley', 'Northern Iowa', 'Drake']",5.440640000000001
75,15,south,Delaware,Villanova,60,80,0,2022,1,3,1.0011910447761192,0.9877938144329901,1.0275786780383798,0.821308510638298,0.930240922190202,1.334453576864536,0.9481333333333335,0.8884494382022473,0.871969348659004,1.1493145539906104,"['College of Charleston', 'UNC Wilmington', 'Drexel', 'Towson', 'UNC Wilmington']",0.4428799999999999
76,1,south,Arizona,TCU,85,80,1,2022,2,5,1.0408028776978417,0.869866901718819,1.0580130081300814,0.7474453987730063,1.0755818181818184,1.2255071878940733,1.1030538565629229,0.6215242966751918,0.8870350910834134,0.8464752556237221,"['Stanford', 'California', 'Stanford', 'Colorado', 'UCLA']",2.298880000000001
77,5,south,Houston,Illinois,68,53,1,2022,2,4,1.0712708097928438,0.9875507719453023,1.0703105376344089,1.02221293984109,1.040762130177515,0.9445747336377475,0.9049907046476763,1.0659041036717063,0.8656730434782609,1.034209523809524,"['Temple', 'Memphis', 'Cincinnati', 'Tulane', 'Memphis']",4.519040000000001
78,11,south,Michigan,Tennessee,76,68,1,2022,2,2,1.0087155470249523,1.0274567194685746,1.0145678800856535,0.9293044585987262,1.0742182890855458,1.151671652173913,1.1258616621983917,0.7965051194539251,0.8136977025392986,0.9212210526315793,"['Illinois', 'Michigan State', 'Iowa', 'Ohio State', 'Indiana']",-0.5968000000000001
79,2,south,Villanova,Ohio State,71,61,1,2022,2,5,0.926073786407767,1.0119366150961089,0.9173962962962965,1.0934153846153847,0.9087910863509749,1.0474834645669295,0.9613783132530124,1.0221999999999998,0.893662385321101,0.8184747875354109,"['Providence', 'Butler', ""St. John's (NY)"", 'Connecticut', 'Creighton']",0.9145600000000002
80,9,south,TCU,Arizona,80,85,0,2022,2,2,0.9721429158110886,1.0062475802343354,0.9905567198177678,0.8150379421221866,0.957562913907285,1.0697491085899515,1.0689614243323444,1.1117737789203086,0.9974642599277982,0.8060227074235811,"['Kansas', 'Kansas', 'West Virginia', 'Texas', 'Kansas']",0.22368000000000016
81,4,south,Illinois,Houston,53,68,0,2022,2,3,0.9929173333333335,1.019465142857143,0.9766750000000001,0.9439688185140073,1.194838997214485,1.027457142857143,0.9833246458923514,0.8286666666666669,0.8189349225268179,0.7615118110236222,"['Ohio State', 'Michigan', 'Penn State', 'Iowa', 'Indiana']",0.030079999999999975
